415	416	301
415	418	237
415	427	540
415	433	160
415	435	174
415	437	357
415	438	40
415	442	170
415	444	450
415	445	5
415	446	2
415	453	44
415	454	20
415	461	9
415	462	16
415	463	122
415	495	6
416	418	245
416	427	261
416	433	186
416	435	44
416	437	100
416	438	993
416	442	122
416	444	110
416	445	1
416	446	2
416	453	33
416	454	11
416	461	2
416	462	5
416	463	64
416	495	5
418	427	610
418	433	19
418	435	364
418	437	78
418	438	59
418	442	23
418	444	359
418	445	3
418	446	4
418	453	9
418	454	8
418	461	7
418	462	43
418	463	109
418	495	155
427	433	26
427	435	324
427	437	188
427	438	94
427	442	220
427	444	466
427	445	59
427	446	30
427	453	31
427	454	32
427	461	9
427	462	36
427	463	129
427	495	41
433	435	60
433	437	138
433	438	193
433	442	66
433	444	105
433	445	2
433	446	1
433	453	9
433	454	13
433	462	2
433	463	5
433	495	1
435	437	266
435	438	46
435	442	468
435	444	438
435	445	66
435	446	20
435	453	33
435	454	56
435	461	6
435	462	23
435	463	161
435	495	10
437	438	246
437	442	469
437	444	224
437	445	453
437	446	47
437	453	181
437	454	401
437	461	10
437	462	38
437	463	361
437	495	13
438	442	144
438	444	31
438	445	4
438	446	5
438	453	32
438	454	27
438	462	8
438	463	72
438	495	7
442	444	23
442	445	50
442	446	31
442	453	182
442	454	84
442	462	10
442	463	9
442	495	3
444	445	84
444	446	17
444	453	46
444	454	207
444	461	24
444	462	42
444	463	209
444	495	11
445	446	327
445	453	5
445	454	742
445	462	3
445	463	81
445	495	1
446	453	14
446	454	72
446	462	5
446	463	46
446	495	2
453	454	102
453	461	2
453	462	25
453	463	17
453	495	1
454	461	9
454	462	110
454	463	173
454	495	3
461	462	50
461	463	6
461	495	6
462	463	152
462	495	178
463	495	47
