419	420	152
419	421	91
419	422	72
419	423	658
419	425	584
419	426	485
419	429	263
419	430	254
419	431	163
419	457	14
419	650	370
420	421	58
420	422	285
420	423	331
420	425	63
420	426	353
420	429	197
420	430	45
420	431	19
420	457	601
420	650	93
421	422	117
421	423	520
421	425	784
421	426	91
421	429	344
421	430	113
421	431	225
421	457	7
421	650	886
422	423	434
422	425	171
422	426	320
422	429	214
422	430	105
422	431	106
422	457	64
422	650	237
423	425	1082
423	426	852
423	429	1053
423	430	272
423	431	557
423	457	72
423	650	1031
425	426	223
425	429	934
425	430	511
425	431	847
425	457	17
425	650	1114
426	429	273
426	430	43
426	431	101
426	457	37
426	650	287
429	430	154
429	431	474
429	457	25
429	650	731
430	431	216
430	457	14
430	650	581
431	457	4
431	650	548
457	650	26
