115	192	1
115	200	1
115	208	1
115	209	1
115	210	42
115	211	142
115	212	263
115	213	5
115	214	1
115	215	1
115	239	5
115	242	1
115	244	1
115	384	1
192	198	5
192	200	26
192	208	61
192	209	40
192	210	139
192	211	56
192	212	66
192	213	28
192	214	192
192	215	44
192	216	11
192	239	6
192	242	22
192	243	3
192	244	13
192	384	56
198	200	5
198	208	146
198	209	59
198	210	6
198	211	6
198	212	3
198	213	4
198	214	16
198	215	13
198	216	39
198	239	23
198	241	6
198	242	10
198	243	10
198	244	6
198	384	122
200	208	28
200	209	9
200	210	492
200	211	32
200	212	6
200	213	6
200	214	14
200	215	8
200	216	3
200	239	118
200	241	24
200	242	103
200	243	53
200	244	122
200	384	9
208	209	180
208	210	56
208	211	49
208	212	17
208	213	103
208	214	162
208	215	53
208	216	98
208	239	150
208	241	38
208	242	60
208	243	23
208	244	22
208	384	363
209	210	60
209	211	93
209	212	28
209	213	41
209	214	67
209	215	191
209	216	857
209	239	26
209	241	8
209	242	13
209	243	2
209	244	15
209	384	61
210	211	964
210	212	140
210	213	124
210	214	60
210	215	44
210	216	19
210	239	61
210	241	10
210	242	25
210	243	10
210	244	24
210	384	54
211	212	128
211	213	117
211	214	23
211	215	28
211	216	35
211	239	6
211	241	1
211	242	4
211	243	1
211	244	3
211	384	23
212	213	39
212	214	27
212	215	21
212	216	23
212	239	6
212	241	1
212	242	3
212	244	4
212	384	9
213	214	16
213	215	40
213	216	43
213	239	5
213	241	9
213	242	16
213	243	16
213	244	4
213	384	18
214	215	69
214	216	44
214	239	43
214	241	4
214	242	19
214	243	7
214	244	30
214	384	58
215	216	418
215	239	16
215	241	7
215	242	17
215	243	1
215	244	21
215	384	119
216	239	11
216	241	6
216	242	5
216	243	1
216	244	9
216	384	77
239	241	31
239	242	88
239	243	14
239	244	100
239	384	39
241	242	28
241	243	88
241	244	93
241	384	10
242	243	364
242	244	308
242	384	40
243	244	86
243	384	3
244	384	12
