464	475	8
464	476	20
464	477	1
464	480	1
464	481	10
464	482	17
464	483	5
464	484	1
464	486	4
464	487	16
464	491	13
464	618	75
474	475	261
474	476	60
474	477	331
474	478	462
474	479	188
474	480	215
474	481	283
474	482	170
474	483	91
474	484	70
474	485	15
474	486	424
474	487	32
474	491	315
474	618	2
474	85	643
475	476	1088
475	477	698
475	478	40
475	479	384
475	480	729
475	481	1184
475	482	964
475	483	845
475	484	250
475	485	778
475	486	40
475	487	219
475	491	62
475	618	8
475	85	184
476	477	235
476	478	12
476	479	137
476	480	394
476	481	815
476	482	731
476	483	538
476	484	219
476	485	785
476	486	49
476	487	246
476	491	10
476	618	11
476	85	41
477	478	286
477	479	625
477	480	519
477	481	809
477	482	667
477	483	370
477	484	16
477	485	289
477	486	73
477	487	21
477	491	43
477	618	2
477	85	22
478	479	114
478	480	76
478	481	171
478	482	99
478	483	36
478	484	25
478	485	1
478	486	191
478	487	29
479	480	837
479	481	597
479	482	247
479	483	100
479	484	3
479	485	46
479	486	104
479	487	32
479	491	4
479	618	1
479	85	13
480	481	484
480	482	337
480	483	811
480	484	281
480	485	371
480	486	51
480	487	285
480	491	3
480	618	1
480	85	21
481	482	971
481	483	465
481	484	22
481	485	470
481	486	209
481	487	56
481	491	7
481	618	12
481	85	30
482	483	398
482	484	31
482	485	598
482	486	110
482	487	46
482	491	9
482	618	15
482	85	17
483	484	556
483	485	362
483	486	82
483	487	504
483	491	2
483	618	3
483	85	18
484	485	23
484	486	57
484	487	279
484	491	22
484	618	1
484	85	49
485	486	4
485	487	9
485	491	2
485	618	2
485	85	12
486	487	311
486	491	7
486	618	6
486	85	1
487	491	7
487	618	2
487	85	2
491	618	1032
491	85	361
618	85	4
